date,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2018-02-27,96.484,96.636,97.436,96.484,425,4230761.0,0.99,0.16,0.155,0.03
2018-02-28,96.536,96.603,96.635,96.536,994,9887048.0,0.1,-0.03,-0.033,0.07
2018-03-01,96.537,96.528,96.537,96.247,143,1421279.0,0.3,-0.08,-0.075,0.01
2018-03-02,96.196,96.428,96.528,96.196,283,2806185.0,0.34,-0.1,-0.1,0.02
2018-03-05,96.216,96.337,96.437,96.196,27,268997.0,0.25,-0.09,-0.091,0.0
2018-03-06,96.147,96.391,96.391,96.147,227,2253042.0,0.25,0.06,0.054,0.02
2018-03-07,96.396,96.336,96.396,96.168,2078,20617365.0,0.24,-0.06,-0.055,0.14
2018-03-08,96.136,96.208,96.26,96.136,455,4508923.0,0.13,-0.13,-0.128,0.03
2018-03-09,96.208,96.216,96.33,96.141,256,2536256.0,0.2,0.01,0.008,0.02
2018-03-12,96.216,96.228,96.336,96.165,200,1981750.0,0.18,0.01,0.012,0.01
2018-03-13,96.225,96.186,96.306,96.14,54,535976.0,0.17,-0.04,-0.042,0.0
2018-03-14,96.136,96.114,96.201,96.088,141,1396544.0,0.12,-0.07,-0.072,0.01
2018-03-15,96.124,96.155,96.166,96.124,52,516823.0,0.04,0.04,0.041,0.0
2018-03-16,96.158,96.166,96.227,96.131,143,1417712.0,0.1,0.01,0.011,0.01
2018-03-19,96.166,96.306,96.386,96.166,47,465754.0,0.23,0.15,0.14,0.0
2018-03-20,96.211,96.336,96.336,96.211,65,645280.0,0.13,0.03,0.03,0.0
2018-03-21,96.339,96.32,96.496,96.256,62,619362.0,0.25,-0.02,-0.016,0.0
2018-03-22,96.321,96.526,97.338,96.321,49,487314.0,1.06,0.21,0.206,0.0
2018-03-23,96.746,97.126,97.136,96.636,190,1897222.0,0.52,0.62,0.6,0.01
2018-03-26,97.126,96.836,97.432,96.686,44,439944.0,0.77,-0.3,-0.29,0.0
2018-03-27,96.606,96.696,97.126,96.606,28,279242.0,0.54,-0.14,-0.14,0.0
2018-03-28,96.699,96.804,96.896,96.699,17,171433.0,0.2,0.11,0.108,0.0
2018-03-29,96.807,96.467,97.127,96.418,353,3521226.0,0.73,-0.35,-0.337,0.02
2018-03-30,96.47,96.701,97.23,96.47,243,2424123.0,0.79,0.24,0.234,0.02
2018-04-02,96.704,96.905,96.926,96.47,287,2862732.0,0.47,0.21,0.204,0.02
2018-04-03,96.908,96.916,97.296,96.757,236,2354551.0,0.56,0.01,0.011,0.02
2018-04-04,96.919,97.015,97.016,96.654,261,2606451.0,0.37,0.1,0.099,0.02
2018-04-09,96.839,97.362,97.362,96.839,140,1396658.0,0.54,0.36,0.347,0.01
2018-04-10,97.237,97.287,97.287,97.237,134,1338987.0,0.05,-0.08,-0.075,0.01
2018-04-11,97.218,97.387,97.387,97.218,92,922534.0,0.17,0.1,0.1,0.01
2018-04-12,97.39,97.432,97.436,97.384,76,758134.0,0.05,0.05,0.045,0.01
2018-04-13,97.424,97.426,97.426,97.422,33,332959.0,0.0,-0.01,-0.006,0.0
2018-04-16,97.359,97.536,97.536,97.358,8,76247.0,0.18,0.11,0.11,0.0
2018-04-17,97.536,97.835,97.835,97.267,78,782399.0,0.58,0.31,0.299,0.01
2018-04-18,97.838,98.137,98.336,97.732,100,1009891.0,0.62,0.31,0.302,0.01
2018-04-19,98.467,98.736,99.486,98.466,55,562979.0,1.04,0.61,0.599,0.0
2018-04-20,98.733,98.757,98.936,98.733,18,178921.0,0.21,0.02,0.021,0.0
2018-04-23,98.167,98.736,98.836,98.167,30,306010.0,0.68,-0.02,-0.021,0.0
2018-04-24,98.636,98.836,98.836,98.636,70,710645.0,0.2,0.1,0.1,0.0
2018-04-25,98.737,98.736,98.737,98.736,15,151384.0,0.0,-0.1,-0.1,0.0
2018-04-26,98.736,98.736,98.736,98.736,2,24384.0,0.0,0.0,0.0,0.0
2018-04-27,98.736,98.736,98.936,98.736,5,52852.0,0.2,0.0,0.0,0.0
2018-05-02,98.225,98.227,98.227,98.224,3,30327.0,0.0,-0.52,-0.509,0.0
2018-05-03,98.23,98.246,98.246,98.136,16,161763.0,0.11,0.02,0.019,0.0
2018-05-04,98.322,98.322,98.322,98.322,3,30356.0,0.0,0.08,0.076,0.0
2018-05-07,98.325,98.339,98.339,98.325,7,71853.0,0.01,0.02,0.017,0.0
2018-05-08,98.342,98.147,98.342,98.147,24,243580.0,0.2,-0.2,-0.192,0.0
2018-05-09,98.144,97.906,98.144,97.836,131,1321291.0,0.31,-0.25,-0.241,0.01
2018-05-10,97.746,97.736,97.746,97.736,130,1310821.0,0.01,-0.17,-0.17,0.01
2018-05-11,97.836,97.836,97.836,97.836,209,2107651.0,0.0,0.1,0.1,0.01
2018-05-14,98.836,97.342,98.836,97.342,61,620772.0,1.53,-0.5,-0.494,0.0
2018-05-15,97.345,97.537,98.336,97.345,68,690987.0,1.02,0.2,0.195,0.0
2018-05-16,97.536,97.636,97.636,97.536,19,185744.0,0.1,0.1,0.099,0.0
2018-05-17,97.536,97.736,97.736,97.536,121,1217240.0,0.2,0.1,0.1,0.01
2018-05-18,97.763,97.736,97.836,97.541,104,1047656.0,0.3,0.0,0.0,0.01
2018-05-21,97.739,97.836,98.836,97.739,102,1024800.0,1.12,0.1,0.1,0.01
2018-05-22,97.836,98.036,98.036,97.836,126,1270941.0,0.2,0.2,0.2,0.01
2018-05-23,98.036,98.036,98.036,98.036,22,221980.0,0.0,0.0,0.0,0.0
2018-05-24,98.236,98.279,98.292,98.236,78,792769.0,0.06,0.25,0.243,0.01
2018-05-25,98.036,98.217,98.336,98.036,53,535393.0,0.31,-0.06,-0.062,0.0
2018-05-28,98.22,98.695,99.712,98.22,176,1788317.0,1.52,0.49,0.478,0.01
2018-05-29,98.83,98.77,98.833,98.734,190,1930687.0,0.1,0.08,0.075,0.01
2018-05-30,98.786,98.936,108.037,98.786,207,2112286.0,9.37,0.17,0.166,0.01
2018-05-31,98.939,98.927,99.136,98.736,383,3898691.0,0.4,-0.01,-0.009,0.03
2018-06-01,98.93,98.84,98.93,98.736,80,813612.0,0.2,-0.09,-0.087,0.01
2018-06-04,98.678,98.778,98.778,98.678,32,326180.0,0.1,-0.06,-0.062,0.0
2018-06-05,98.478,98.56,98.56,98.478,8,76015.0,0.08,-0.22,-0.218,0.0
2018-06-06,98.403,98.602,98.603,98.403,20,202694.0,0.2,0.04,0.042,0.0
2018-06-07,98.536,98.403,98.561,98.403,3,31435.0,0.16,-0.2,-0.199,0.0
2018-06-08,98.4,98.245,98.4,97.726,56,570506.0,0.68,-0.16,-0.158,0.0
2018-06-11,98.036,98.498,98.614,98.036,47,472163.0,0.59,0.26,0.253,0.0
2018-06-12,98.495,98.48,98.522,97.588,203,2059236.0,0.95,-0.02,-0.018,0.01
2018-06-13,98.309,98.237,98.31,98.237,44,445040.0,0.07,-0.25,-0.243,0.0
2018-06-14,98.234,98.297,98.306,97.486,31,313498.0,0.83,0.06,0.06,0.0
2018-06-15,98.3,98.397,98.497,98.3,36,364640.0,0.2,0.1,0.1,0.0
2018-06-19,98.397,98.239,98.836,98.237,76,771592.0,0.61,-0.16,-0.158,0.01
2018-06-20,98.242,98.436,98.635,98.242,32,325562.0,0.4,0.2,0.197,0.0
2018-06-21,98.436,98.736,98.836,98.436,89,907948.0,0.41,0.3,0.3,0.01
2018-06-22,98.437,98.924,99.036,98.437,69,702417.0,0.61,0.19,0.188,0.0
2018-06-25,98.921,99.136,99.334,98.437,74,754584.0,0.91,0.21,0.212,0.0
2018-06-26,99.036,99.036,99.036,99.036,15,152850.0,0.0,-0.1,-0.1,0.0
2018-06-27,99.036,98.737,99.136,98.737,26,264862.0,0.4,-0.3,-0.299,0.0
2018-06-28,98.74,99.036,99.335,98.74,27,275376.0,0.6,0.3,0.299,0.0
2018-06-29,99.039,99.336,99.336,98.595,340,3468020.0,0.75,0.3,0.3,0.02
2018-07-02,99.339,99.532,99.836,99.339,168,1726130.0,0.5,0.2,0.196,0.01
2018-07-03,99.535,99.932,99.936,99.535,96,989376.0,0.4,0.4,0.4,0.01
2018-07-04,99.929,99.636,99.929,99.636,11,112859.0,0.29,-0.3,-0.296,0.0
2018-07-05,99.636,99.636,99.638,99.636,15,153751.0,0.0,0.0,0.0,0.0
2018-07-06,99.633,99.636,99.636,99.633,19,194750.0,0.0,0.0,0.0,0.0
2018-07-09,99.436,99.436,99.436,99.346,105,1074141.0,0.09,-0.2,-0.2,0.01
2018-07-10,99.296,99.51,99.536,99.236,53,542255.0,0.3,0.07,0.074,0.0
2018-07-11,99.436,99.293,99.436,99.276,9,93037.0,0.16,-0.22,-0.217,0.0
2018-07-12,99.302,99.536,99.643,99.302,46,471221.0,0.34,0.24,0.243,0.0
2018-07-13,99.533,99.537,99.546,99.422,24,246774.0,0.12,0.0,0.001,0.0
2018-07-16,99.549,99.876,99.935,99.549,34,349354.0,0.39,0.34,0.339,0.0
2018-07-17,99.926,100.016,100.025,99.926,6,61703.0,0.1,0.14,0.14,0.0
2018-07-18,100.151,99.864,100.151,99.863,37,381481.0,0.29,-0.15,-0.152,0.0
2018-07-19,99.861,100.135,100.135,99.807,11,113128.0,0.33,0.27,0.271,0.0
2018-07-20,100.323,100.236,100.336,100.236,34,350754.0,0.1,0.1,0.101,0.0
2018-07-23,100.138,99.936,100.138,99.736,53,545080.0,0.4,-0.3,-0.3,0.0
2018-07-24,99.737,99.75,99.935,99.737,6,62607.0,0.2,-0.19,-0.186,0.0
2018-07-25,99.747,99.636,99.747,99.537,14,144501.0,0.21,-0.11,-0.114,0.0
2018-07-26,99.536,99.725,99.725,99.536,12,123002.0,0.19,0.09,0.089,0.0
2018-07-27,100.037,99.785,100.037,99.636,21,216616.0,0.4,0.06,0.06,0.0
2018-07-30,99.788,99.736,99.788,99.735,15,154956.0,0.05,-0.05,-0.049,0.0
2018-07-31,99.624,99.835,99.836,99.624,5,52359.0,0.21,0.1,0.099,0.0
2018-08-01,99.926,99.834,99.986,99.834,16,164443.0,0.15,0.0,-0.001,0.0
2018-08-02,99.844,100.336,101.349,99.844,54,558114.0,1.51,0.5,0.502,0.0
2018-08-03,99.981,100.436,100.436,99.981,4,42252.0,0.45,0.1,0.1,0.0
2018-08-06,100.439,100.825,100.825,100.247,31,320288.0,0.58,0.39,0.389,0.0
2018-08-07,100.337,100.396,100.935,100.337,7,72317.0,0.59,-0.43,-0.429,0.0
2018-08-08,99.948,99.975,100.392,99.948,24,247209.0,0.44,-0.42,-0.421,0.0
2018-08-09,99.975,99.987,100.296,99.836,8,83368.0,0.46,0.01,0.012,0.0
2018-08-10,99.767,100.041,100.069,99.767,7,71990.0,0.3,0.05,0.054,0.0
2018-08-13,100.03,99.477,100.03,99.477,33,338459.0,0.55,-0.56,-0.564,0.0
2018-08-14,99.806,99.677,99.806,99.677,5,51309.0,0.13,0.2,0.2,0.0
2018-08-15,99.836,100.021,100.023,99.836,18,186036.0,0.19,0.35,0.344,0.0
2018-08-16,99.544,99.741,100.216,99.445,8,82202.0,0.77,-0.28,-0.28,0.0
2018-08-20,98.887,98.887,98.888,98.887,5,51893.0,0.0,-0.86,-0.854,0.0
2018-08-21,99.541,99.087,99.541,98.887,7,71482.0,0.66,0.2,0.2,0.0
2018-08-22,98.888,98.876,99.066,98.852,316,3216341.0,0.22,-0.21,-0.211,0.02
2018-08-23,99.136,99.336,99.336,99.135,244,2488820.0,0.2,0.47,0.46,0.02
2018-08-24,99.337,99.141,99.736,99.136,250,2554092.0,0.6,-0.2,-0.195,0.02
2018-08-27,99.636,99.363,99.636,99.358,165,1681679.0,0.28,0.22,0.222,0.01
2018-08-28,100.369,99.354,100.369,99.136,409,4183366.0,1.24,-0.01,-0.009,0.03
2018-08-29,99.636,99.469,100.386,99.432,1405,14377897.0,0.96,0.12,0.115,0.09
2018-08-30,99.616,99.632,99.632,99.436,1036,10607510.0,0.2,0.16,0.163,0.07
2018-08-31,98.6,99.713,99.732,98.6,352,3611539.0,1.14,0.08,0.081,0.02
2018-09-03,99.711,99.526,99.896,99.404,338,3457077.0,0.49,-0.19,-0.187,0.02
2018-09-04,99.236,99.517,99.536,99.066,798,8168610.0,0.47,-0.01,-0.009,0.05
2018-09-05,99.337,99.436,99.736,99.301,280,2864636.0,0.44,-0.08,-0.081,0.02
2018-09-06,98.534,99.324,99.329,98.534,261,2667111.0,0.8,-0.11,-0.112,0.02
2018-09-07,99.186,99.293,99.313,99.185,220,2250008.0,0.13,-0.03,-0.031,0.01
2018-09-10,99.24,99.246,99.316,99.236,205,2093260.0,0.08,-0.05,-0.047,0.01
2018-09-11,99.047,99.023,99.186,98.577,884,8994639.0,0.61,-0.22,-0.223,0.06
2018-09-12,98.886,98.907,99.006,98.735,168,1707301.0,0.27,-0.12,-0.116,0.01
2018-09-13,98.907,98.887,99.314,98.869,399,4071184.0,0.45,-0.02,-0.02,0.03
2018-09-14,98.917,99.116,99.171,98.917,274,2795508.0,0.26,0.23,0.229,0.02
2018-09-17,99.246,99.237,99.336,99.055,249,2540500.0,0.28,0.12,0.121,0.02
2018-09-18,99.237,99.32,99.388,99.237,209,2139834.0,0.15,0.08,0.083,0.01
2018-09-19,99.572,99.304,99.572,99.304,525,5365717.0,0.27,-0.02,-0.016,0.03
2018-09-20,99.566,99.106,99.566,99.035,3866,39425065.0,0.53,-0.2,-0.198,0.26
2018-09-21,99.025,98.955,99.036,98.944,376,3828245.0,0.09,-0.15,-0.151,0.02
2018-09-25,99.476,99.126,99.476,98.987,514,5243696.0,0.49,0.17,0.171,0.03
2018-09-26,99.536,99.166,99.536,99.046,741,7561420.0,0.49,0.04,0.04,0.05
2018-09-27,99.169,99.276,99.282,99.169,627,6403192.0,0.11,0.11,0.11,0.04
2018-09-28,99.435,99.509,99.509,99.375,635,6497411.0,0.13,0.23,0.233,0.04
2018-10-08,99.236,99.543,99.549,99.236,265,2714704.0,0.31,0.03,0.034,0.02
2018-10-09,99.244,99.668,99.669,99.244,554,5679993.0,0.43,0.13,0.125,0.04
2018-10-10,99.676,99.606,99.682,99.594,538,5517849.0,0.09,-0.06,-0.062,0.04
2018-10-11,99.636,99.775,99.775,99.636,524,5370948.0,0.14,0.17,0.169,0.03
2018-10-12,99.956,99.95,99.96,99.821,819,8420699.0,0.14,0.18,0.175,0.05
2018-10-15,99.942,99.942,99.945,99.942,1247,12820149.0,0.0,-0.01,-0.008,0.08
2018-10-16,99.973,99.976,99.976,99.972,1072,11025255.0,0.0,0.03,0.034,0.07
2018-10-17,100.051,100.052,100.053,100.036,668,6875831.0,0.02,0.08,0.076,0.04
2018-10-18,100.027,100.029,100.122,100.026,1542,15866219.0,0.1,-0.02,-0.023,0.1
2018-10-19,100.116,100.204,100.496,99.915,1098,11317075.0,0.58,0.17,0.175,0.07
2018-10-22,100.086,100.086,100.089,100.086,1541,15864882.0,0.0,-0.12,-0.118,0.1
2018-10-23,99.935,100.033,100.05,99.933,401,4123178.0,0.12,-0.05,-0.053,0.03
2018-10-24,100.786,100.126,100.786,99.739,1224,12603620.0,1.05,0.09,0.093,0.08
2018-10-25,100.306,100.305,100.316,100.305,920,9492357.0,0.01,0.18,0.179,0.06
2018-10-26,100.037,100.319,100.319,100.036,1043,10761836.0,0.28,0.01,0.014,0.07
2018-10-29,100.014,100.331,100.331,100.014,1130,11660891.0,0.32,0.01,0.012,0.07
2018-10-30,101.046,100.567,101.046,100.486,968,10012128.0,0.56,0.24,0.236,0.06
2018-10-31,100.536,100.538,100.538,100.536,1066,11022544.0,0.0,-0.03,-0.029,0.07
2018-11-01,100.607,100.607,100.836,100.606,733,7584563.0,0.23,0.07,0.069,0.05
2018-11-02,100.606,100.556,100.606,100.556,1023,10584219.0,0.05,-0.05,-0.051,0.07
2018-11-05,99.836,100.429,100.704,99.836,666,6877754.0,0.86,-0.13,-0.127,0.04
